,fl_date,mkt_carrier_fl_num,origin_airport_id,dest_airport_id,carrier,origin,destination,distance,crs_dep_time,crs_arr_time,taxi_out,day_of_week,day_of_month,month,arr_delay,binary_delay,avg_month_payload_carrier,avg_month_psngr_carrier,avg_domest_cost_month_carrier,avg_domest_gallons_month_carrier,avg_dep_scheduled_monthly_airport
4448,2019-01-01,407,13204,11298,Spirit Airlines,"Orlando, FL","Dallas/Fort Worth, TX",985,1840,2035,12.0,1,1,1,-21,0,1082500.0,4040.6717791411043,42391182.0,24523033.0,12630
4449,2019-01-29,804,13204,11433,Spirit Airlines,"Orlando, FL","Detroit, MI",957,1245,1529,13.0,1,29,1,-20,0,1082500.0,4040.6717791411043,42391182.0,24523033.0,12630
4450,2019-01-15,4400,11433,14100,Republic Airways,"Detroit, MI","Philadelphia, PA",453,746,940,15.0,1,15,1,-35,0,283439.0,1221.37181663837,7519393.5,6377463.5,14564
4451,2018-01-12,4570,11433,14100,Republic Airways,"Detroit, MI","Philadelphia, PA",453,1807,1952,22.0,4,12,1,30,1,283439.0,1221.37181663837,7519393.5,6377463.5,14564
4452,2018-01-08,3527,11433,11618,Republic Airways,"Detroit, MI","Newark, NJ",488,1750,1935,20.0,0,8,1,52,1,283439.0,1221.37181663837,7519393.5,6377463.5,14564
4453,2018-01-26,3756,11433,11618,Republic Airways,"Detroit, MI","Newark, NJ",488,600,749,11.0,4,26,1,-16,0,283439.0,1221.37181663837,7519393.5,6377463.5,14564
4454,2018-01-16,1319,11433,13930,Delta Airlines,"Detroit, MI","Chicago, IL",235,835,908,52.0,1,16,1,7,1,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4455,2019-01-09,2960,11433,12953,Delta Airlines,"Detroit, MI","New York, NY",502,1350,1551,12.0,2,9,1,-35,0,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4456,2019-01-29,1107,11433,10721,Delta Airlines,"Detroit, MI","Boston, MA",632,1354,1548,11.0,1,29,1,3,1,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4457,2018-01-11,2869,11433,13204,Delta Airlines,"Detroit, MI","Orlando, FL",957,1510,1759,11.0,3,11,1,-10,0,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4458,2018-01-01,1357,11433,13487,Delta Airlines,"Detroit, MI","Minneapolis, MN",528,1205,1312,14.0,0,1,1,10,1,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4459,2018-01-20,1109,11433,12892,Delta Airlines,"Detroit, MI","Los Angeles, CA",1979,1545,1751,18.0,5,20,1,-10,0,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4460,2018-01-29,1348,11433,14100,Delta Airlines,"Detroit, MI","Philadelphia, PA",453,1010,1159,50.0,0,29,1,30,1,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4461,2019-01-25,2787,11433,12892,Delta Airlines,"Detroit, MI","Los Angeles, CA",1979,1220,1432,19.0,4,25,1,11,1,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4462,2018-01-31,1490,11433,12889,Delta Airlines,"Detroit, MI","Las Vegas, NV",1749,1814,2001,19.0,2,31,1,-8,0,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4463,2018-01-01,1545,11433,12892,Delta Airlines,"Detroit, MI","Los Angeles, CA",1979,1225,1438,15.0,0,1,1,-30,0,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4464,2018-01-02,2110,11433,14869,Delta Airlines,"Detroit, MI","Salt Lake City, UT",1481,1730,1940,12.0,1,2,1,28,1,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4465,2018-01-08,325,11433,10397,Delta Airlines,"Detroit, MI","Atlanta, GA",594,1350,1601,15.0,0,8,1,-9,0,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4466,2019-01-31,2689,11433,14107,Delta Airlines,"Detroit, MI","Phoenix, AZ",1671,830,1112,12.0,3,31,1,12,1,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4467,2018-01-06,1548,11433,12953,Delta Airlines,"Detroit, MI","New York, NY",502,1212,1407,13.0,5,6,1,-28,0,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4468,2018-01-29,1597,11433,14747,Delta Airlines,"Detroit, MI","Seattle, WA",1927,825,1045,66.0,0,29,1,41,1,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4469,2019-01-17,2706,11433,12889,Delta Airlines,"Detroit, MI","Las Vegas, NV",1749,1811,1954,38.0,3,17,1,11,1,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4470,2018-01-17,582,11433,12953,Delta Airlines,"Detroit, MI","New York, NY",502,1550,1749,13.0,2,17,1,58,1,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4471,2018-01-04,1319,11433,13930,Delta Airlines,"Detroit, MI","Chicago, IL",235,835,908,13.0,3,4,1,-27,0,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4472,2019-01-30,551,11433,13204,Delta Airlines,"Detroit, MI","Orlando, FL",957,1019,1310,15.0,2,30,1,58,1,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4473,2018-01-01,1882,11433,14869,Delta Airlines,"Detroit, MI","Salt Lake City, UT",1481,1200,1422,16.0,0,1,1,-31,0,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4474,2018-01-08,2231,11433,12953,Delta Airlines,"Detroit, MI","New York, NY",502,1355,1555,19.0,0,8,1,-21,0,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4475,2019-01-17,2506,11433,13930,Delta Airlines,"Detroit, MI","Chicago, IL",235,710,759,16.0,3,17,1,-29,0,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4476,2019-01-30,2463,11433,11292,Delta Airlines,"Detroit, MI","Denver, CO",1123,1210,1350,18.0,2,30,1,2,1,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4477,2018-01-09,87,11433,13487,Delta Airlines,"Detroit, MI","Minneapolis, MN",528,1547,1654,17.0,1,9,1,-7,0,597120.0,3758.2456052235057,325715496.0,152284041.0,14564
4478,2019-01-13,5524,11433,11292,Southwest Airlines,"Detroit, MI","Denver, CO",1123,1105,1225,13.0,6,13,1,-29,0,607600.0,3683.688028169014,288448797.0,161332466.0,14564
4479,2019-01-24,1120,11433,13232,Southwest Airlines,"Detroit, MI","Chicago, IL",228,610,640,15.0,3,24,1,-20,0,607600.0,3683.688028169014,288448797.0,161332466.0,14564
4480,2018-01-18,2984,11433,13930,SkyWest Airlines,"Detroit, MI","Chicago, IL",235,1027,1055,15.0,3,18,1,-25,0,317000.0,1315.4395329441202,11005676.0,5631031.0,14564
4481,2018-01-17,3529,11433,13930,SkyWest Airlines,"Detroit, MI","Chicago, IL",235,1205,1242,33.0,2,17,1,-15,0,317000.0,1315.4395329441202,11005676.0,5631031.0,14564
4482,2018-01-28,4803,11433,12266,SkyWest Airlines,"Detroit, MI","Houston, TX",1075,1239,1507,25.0,6,28,1,-8,0,317000.0,1315.4395329441202,11005676.0,5631031.0,14564
4483,2019-01-04,3697,11433,14100,SkyWest Airlines,"Detroit, MI","Philadelphia, PA",453,957,1150,15.0,4,4,1,-25,0,317000.0,1315.4395329441202,11005676.0,5631031.0,14564
4484,2018-01-23,1836,11433,10721,JetBlue Airways,"Detroit, MI","Boston, MA",632,600,754,16.0,1,23,1,-18,0,1009800.0,4510.578125,90381642.0,52620184.0,14564
4485,2018-01-07,1802,11433,14107,American Airlines,"Detroit, MI","Phoenix, AZ",1671,715,1008,35.0,6,7,1,15,1,1192600.0,5565.644916540213,267005785.0,174171571.0,14564
4486,2018-01-09,414,11433,14107,American Airlines,"Detroit, MI","Phoenix, AZ",1671,715,1010,14.0,1,9,1,-27,0,1192600.0,5565.644916540213,267005785.0,174171571.0,14564
4487,2019-01-25,5923,11278,12953,Republic Airways,"Washington, DC","New York, NY",214,659,825,19.0,4,25,1,-13,0,283439.0,1221.37181663837,7519393.5,6377463.5,12012
4488,2019-01-07,4639,11278,10397,Republic Airways,"Washington, DC","Atlanta, GA",547,1359,1607,15.0,0,7,1,-22,0,283439.0,1221.37181663837,7519393.5,6377463.5,12012
4489,2018-01-24,4762,11278,12953,Republic Airways,"Washington, DC","New York, NY",214,1600,1729,18.0,2,24,1,-19,0,283439.0,1221.37181663837,7519393.5,6377463.5,12012
4490,2019-01-09,4319,11278,12953,Republic Airways,"Washington, DC","New York, NY",214,1400,1525,68.0,2,9,1,39,1,283439.0,1221.37181663837,7519393.5,6377463.5,12012
4491,2019-01-06,4326,11278,12953,Republic Airways,"Washington, DC","New York, NY",214,1800,1929,49.0,6,6,1,13,1,283439.0,1221.37181663837,7519393.5,6377463.5,12012
4492,2019-01-15,3539,11278,13930,Republic Airways,"Washington, DC","Chicago, IL",612,1845,2006,10.0,1,15,1,-14,0,283439.0,1221.37181663837,7519393.5,6377463.5,12012
4493,2019-01-19,2032,11278,13487,Delta Airlines,"Washington, DC","Minneapolis, MN",931,820,1013,16.0,5,19,1,-13,0,597120.0,3758.2456052235057,325715496.0,152284041.0,12012
4494,2019-01-29,808,11278,11433,Delta Airlines,"Washington, DC","Detroit, MI",405,735,910,18.0,1,29,1,4,1,597120.0,3758.2456052235057,325715496.0,152284041.0,12012
4495,2019-01-08,2258,11278,10397,Delta Airlines,"Washington, DC","Atlanta, GA",547,1915,2114,11.0,1,8,1,-5,0,597120.0,3758.2456052235057,325715496.0,152284041.0,12012
4496,2019-01-23,2401,11278,13487,Delta Airlines,"Washington, DC","Minneapolis, MN",931,1930,2123,21.0,2,23,1,-26,0,597120.0,3758.2456052235057,325715496.0,152284041.0,12012
4497,2019-01-01,1903,11278,13232,Southwest Airlines,"Washington, DC","Chicago, IL",601,630,735,8.0,1,1,1,-1,0,607600.0,3683.688028169014,288448797.0,161332466.0,12012
4498,2019-01-24,1496,11278,13232,Southwest Airlines,"Washington, DC","Chicago, IL",601,1745,1900,12.0,3,24,1,48,1,607600.0,3683.688028169014,288448797.0,161332466.0,12012
4499,2019-01-15,4366,11278,13232,Southwest Airlines,"Washington, DC","Chicago, IL",601,1340,1455,13.0,1,15,1,3,1,607600.0,3683.688028169014,288448797.0,161332466.0,12012
4500,2019-01-27,3907,11278,12191,Southwest Airlines,"Washington, DC","Houston, TX",1218,1815,2055,16.0,6,27,1,-15,0,607600.0,3683.688028169014,288448797.0,161332466.0,12012
4501,2019-01-26,3961,11278,13204,Southwest Airlines,"Washington, DC","Orlando, FL",759,1835,2100,11.0,5,26,1,2,1,607600.0,3683.688028169014,288448797.0,161332466.0,12012
4502,2018-01-07,4091,11278,13232,Southwest Airlines,"Washington, DC","Chicago, IL",601,1445,1545,12.0,6,7,1,-4,0,607600.0,3683.688028169014,288448797.0,161332466.0,12012
4503,2019-01-01,551,11278,12266,United Airlines,"Washington, DC","Houston, TX",1208,610,838,14.0,1,1,1,2,1,333657.0,2709.2789346246973,189982976.0,115242670.0,12012
4504,2019-01-15,367,11278,12266,United Airlines,"Washington, DC","Houston, TX",1208,759,1034,27.0,1,15,1,19,1,333657.0,2709.2789346246973,189982976.0,115242670.0,12012
4505,2018-01-04,605,11278,13930,United Airlines,"Washington, DC","Chicago, IL",612,700,814,52.0,3,4,1,13,1,333657.0,2709.2789346246973,189982976.0,115242670.0,12012
4506,2018-01-21,790,11278,10721,JetBlue Airways,"Washington, DC","Boston, MA",399,1725,1856,26.0,6,21,1,7,1,1009800.0,4510.578125,90381642.0,52620184.0,12012
4507,2019-01-08,254,11278,10721,JetBlue Airways,"Washington, DC","Boston, MA",399,600,723,9.0,1,8,1,-12,0,1009800.0,4510.578125,90381642.0,52620184.0,12012
4508,2019-01-04,590,11278,10721,JetBlue Airways,"Washington, DC","Boston, MA",399,1359,1528,11.0,4,4,1,29,1,1009800.0,4510.578125,90381642.0,52620184.0,12012
4509,2018-01-23,2130,11278,10721,American Airlines,"Washington, DC","Boston, MA",399,730,859,15.0,1,23,1,-16,0,1192600.0,5565.644916540213,267005785.0,174171571.0,12012
4510,2018-01-16,2134,11278,10721,American Airlines,"Washington, DC","Boston, MA",399,1830,2004,10.0,1,16,1,-24,0,1192600.0,5565.644916540213,267005785.0,174171571.0,12012
4511,2019-01-16,2149,11278,10721,American Airlines,"Washington, DC","Boston, MA",399,1430,1559,14.0,2,16,1,-15,0,1192600.0,5565.644916540213,267005785.0,174171571.0,12012
4512,2019-01-30,2148,11278,10721,American Airlines,"Washington, DC","Boston, MA",399,1530,1708,9.0,2,30,1,-29,0,1192600.0,5565.644916540213,267005785.0,174171571.0,12012
4513,2018-01-07,681,11278,11057,American Airlines,"Washington, DC","Charlotte, NC",331,845,1036,18.0,6,7,1,-20,0,1192600.0,5565.644916540213,267005785.0,174171571.0,12012
4514,2019-01-02,2016,11278,13204,American Airlines,"Washington, DC","Orlando, FL",759,1130,1359,10.0,2,2,1,-7,0,1192600.0,5565.644916540213,267005785.0,174171571.0,12012
4515,2019-01-10,1003,11278,12892,Alaska Airlines,"Washington, DC","Los Angeles, CA",2311,910,1210,14.0,3,10,1,-15,0,486250.0,2676.0918727915196,68433988.0,39098220.0,12012
4516,2019-01-11,5934,12953,11278,Republic Airways,"New York, NY","Washington, DC",214,600,719,22.0,4,11,1,-15,0,283439.0,1221.37181663837,7519393.5,6377463.5,14231
4517,2018-01-16,6137,12953,11278,Republic Airways,"New York, NY","Washington, DC",214,1000,1130,31.0,1,16,1,-12,0,283439.0,1221.37181663837,7519393.5,6377463.5,14231
4518,2019-01-14,5940,12953,11278,Republic Airways,"New York, NY","Washington, DC",214,1200,1329,50.0,0,14,1,30,1,283439.0,1221.37181663837,7519393.5,6377463.5,14231
4519,2018-01-22,6092,12953,11298,Republic Airways,"New York, NY","Dallas/Fort Worth, TX",1389,1229,1600,37.0,0,22,1,9,1,283439.0,1221.37181663837,7519393.5,6377463.5,14231
4520,2018-01-27,5975,12953,13930,Republic Airways,"New York, NY","Chicago, IL",733,1415,1554,9.0,5,27,1,49,1,283439.0,1221.37181663837,7519393.5,6377463.5,14231
4521,2018-01-23,5997,12953,12266,Republic Airways,"New York, NY","Houston, TX",1416,915,1245,21.0,1,23,1,-1,0,283439.0,1221.37181663837,7519393.5,6377463.5,14231
4522,2018-01-15,6050,12953,10721,Republic Airways,"New York, NY","Boston, MA",184,759,919,22.0,0,15,1,50,1,283439.0,1221.37181663837,7519393.5,6377463.5,14231
4523,2019-01-28,4598,12953,11433,Republic Airways,"New York, NY","Detroit, MI",502,1859,2115,18.0,0,28,1,-26,0,283439.0,1221.37181663837,7519393.5,6377463.5,14231
4524,2018-01-08,4658,12953,10397,Republic Airways,"New York, NY","Atlanta, GA",762,1201,1448,30.0,0,8,1,1,1,283439.0,1221.37181663837,7519393.5,6377463.5,14231
4525,2019-01-04,1832,12953,10397,Delta Airlines,"New York, NY","Atlanta, GA",762,1800,2039,20.0,4,4,1,-3,0,597120.0,3758.2456052235057,325715496.0,152284041.0,14231
4526,2018-01-21,1145,12953,11433,Delta Airlines,"New York, NY","Detroit, MI",502,900,1115,16.0,6,21,1,-24,0,597120.0,3758.2456052235057,325715496.0,152284041.0,14231
4527,2019-01-15,2175,12953,13930,Delta Airlines,"New York, NY","Chicago, IL",733,1415,1551,18.0,1,15,1,23,1,597120.0,3758.2456052235057,325715496.0,152284041.0,14231
4528,2019-01-07,2175,12953,13930,Delta Airlines,"New York, NY","Chicago, IL",733,1415,1551,24.0,0,7,1,4,1,597120.0,3758.2456052235057,325715496.0,152284041.0,14231
4529,2019-01-14,1989,12953,13487,Delta Airlines,"New York, NY","Minneapolis, MN",1020,759,1005,29.0,0,14,1,-13,0,597120.0,3758.2456052235057,325715496.0,152284041.0,14231
4530,2019-01-31,1879,12953,13487,Delta Airlines,"New York, NY","Minneapolis, MN",1020,1025,1242,50.0,3,31,1,5,1,597120.0,3758.2456052235057,325715496.0,152284041.0,14231
4531,2018-01-19,2835,12953,11433,Delta Airlines,"New York, NY","Detroit, MI",502,1452,1659,21.0,4,19,1,-20,0,597120.0,3758.2456052235057,325715496.0,152284041.0,14231
4532,2018-01-15,1346,12953,10397,Delta Airlines,"New York, NY","Atlanta, GA",762,1659,1949,37.0,0,15,1,2,1,597120.0,3758.2456052235057,325715496.0,152284041.0,14231
4533,2018-01-24,921,12953,13232,Southwest Airlines,"New York, NY","Chicago, IL",725,2055,2225,39.0,2,24,1,15,1,607600.0,3683.688028169014,288448797.0,161332466.0,14231
4534,2018-01-15,509,12953,11292,United Airlines,"New York, NY","Denver, CO",1620,1837,2112,28.0,0,15,1,-21,0,333657.0,2709.2789346246973,189982976.0,115242670.0,14231
4535,2019-01-31,2140,12953,11292,United Airlines,"New York, NY","Denver, CO",1620,1015,1253,27.0,3,31,1,4,1,333657.0,2709.2789346246973,189982976.0,115242670.0,14231
4536,2018-01-15,222,12953,13930,United Airlines,"New York, NY","Chicago, IL",733,1200,1341,13.0,0,15,1,31,1,333657.0,2709.2789346246973,189982976.0,115242670.0,14231
4537,2019-01-11,1167,12953,12266,United Airlines,"New York, NY","Houston, TX",1416,1859,2209,29.0,4,11,1,9,1,333657.0,2709.2789346246973,189982976.0,115242670.0,14231
4538,2018-01-03,761,12953,13930,United Airlines,"New York, NY","Chicago, IL",733,600,729,11.0,2,3,1,-21,0,333657.0,2709.2789346246973,189982976.0,115242670.0,14231
4539,2018-01-20,561,12953,11292,United Airlines,"New York, NY","Denver, CO",1620,742,1018,23.0,5,20,1,-19,0,333657.0,2709.2789346246973,189982976.0,115242670.0,14231
4540,2018-01-26,622,12953,13930,United Airlines,"New York, NY","Chicago, IL",733,1400,1540,13.0,4,26,1,-26,0,333657.0,2709.2789346246973,189982976.0,115242670.0,14231
4541,2019-01-27,3777,12953,13930,SkyWest Airlines,"New York, NY","Chicago, IL",733,1315,1500,12.0,6,27,1,-9,0,317000.0,1315.4395329441202,11005676.0,5631031.0,14231
4542,2019-01-18,1232,12953,10721,JetBlue Airways,"New York, NY","Boston, MA",184,1735,1856,19.0,4,18,1,-22,0,1009800.0,4510.578125,90381642.0,52620184.0,14231
4543,2019-01-16,380,12953,13930,American Airlines,"New York, NY","Chicago, IL",733,1930,2120,16.0,2,16,1,0,1,1192600.0,5565.644916540213,267005785.0,174171571.0,14231
4544,2018-01-23,359,12953,13930,American Airlines,"New York, NY","Chicago, IL",733,1930,2123,16.0,1,23,1,-21,0,1192600.0,5565.644916540213,267005785.0,174171571.0,14231
4545,2018-01-28,390,12953,13930,American Airlines,"New York, NY","Chicago, IL",733,1230,1419,14.0,6,28,1,-11,0,1192600.0,5565.644916540213,267005785.0,174171571.0,14231
4546,2019-01-24,74,12953,11298,American Airlines,"New York, NY","Dallas/Fort Worth, TX",1389,759,1112,32.0,3,24,1,13,1,1192600.0,5565.644916540213,267005785.0,174171571.0,14231
4547,2019-01-13,1788,12953,11057,American Airlines,"New York, NY","Charlotte, NC",544,1131,1346,26.0,6,13,1,-3,0,1192600.0,5565.644916540213,267005785.0,174171571.0,14231
4548,2018-01-25,332,12953,13930,American Airlines,"New York, NY","Chicago, IL",733,1330,1512,26.0,3,25,1,-14,0,1192600.0,5565.644916540213,267005785.0,174171571.0,14231
4549,2019-01-29,2172,12953,10721,American Airlines,"New York, NY","Boston, MA",184,1500,1615,11.0,1,29,1,-30,0,1192600.0,5565.644916540213,267005785.0,174171571.0,14231
4550,2019-01-03,917,12953,11298,Spirit Airlines,"New York, NY","Dallas/Fort Worth, TX",1389,1354,1707,15.0,3,3,1,11,1,1082500.0,4040.6717791411043,42391182.0,24523033.0,14231
4551,2018-01-30,922,12953,11433,Spirit Airlines,"New York, NY","Detroit, MI",502,1644,1850,33.0,1,30,1,30,1,1082500.0,4040.6717791411043,42391182.0,24523033.0,14231
4552,2018-01-08,6130,11298,12953,Republic Airways,"Dallas/Fort Worth, TX","New York, NY",1389,955,1422,22.0,0,8,1,1,1,283439.0,1221.37181663837,7519393.5,6377463.5,25401
4553,2018-01-24,748,11298,13487,Delta Airlines,"Dallas/Fort Worth, TX","Minneapolis, MN",852,1432,1658,11.0,2,24,1,0,1,597120.0,3758.2456052235057,325715496.0,152284041.0,25401
4554,2019-01-30,2458,11298,10397,Delta Airlines,"Dallas/Fort Worth, TX","Atlanta, GA",731,932,1227,12.0,2,30,1,-8,0,597120.0,3758.2456052235057,325715496.0,152284041.0,25401
4555,2018-01-22,1890,11298,10397,Delta Airlines,"Dallas/Fort Worth, TX","Atlanta, GA",731,600,905,14.0,0,22,1,-9,0,597120.0,3758.2456052235057,325715496.0,152284041.0,25401
4556,2018-01-05,719,11298,12953,Delta Airlines,"Dallas/Fort Worth, TX","New York, NY",1389,1205,1633,14.0,4,5,1,-15,0,597120.0,3758.2456052235057,325715496.0,152284041.0,25401
4557,2018-01-06,2310,11298,10397,Delta Airlines,"Dallas/Fort Worth, TX","Atlanta, GA",731,1100,1408,13.0,5,6,1,6,1,597120.0,3758.2456052235057,325715496.0,152284041.0,25401
4558,2019-01-18,1748,11298,11618,United Airlines,"Dallas/Fort Worth, TX","Newark, NJ",1372,1330,1749,10.0,4,18,1,3,1,333657.0,2709.2789346246973,189982976.0,115242670.0,25401
4559,2018-01-03,2109,11298,12266,United Airlines,"Dallas/Fort Worth, TX","Houston, TX",224,1925,2040,17.0,2,3,1,-7,0,333657.0,2709.2789346246973,189982976.0,115242670.0,25401
4560,2018-01-06,1524,11298,13930,United Airlines,"Dallas/Fort Worth, TX","Chicago, IL",802,1604,1827,11.0,5,6,1,-7,0,333657.0,2709.2789346246973,189982976.0,115242670.0,25401
4561,2019-01-21,3910,11298,12478,SkyWest Airlines,"Dallas/Fort Worth, TX","New York, NY",1391,825,1253,11.0,0,21,1,-12,0,317000.0,1315.4395329441202,11005676.0,5631031.0,25401
4562,2019-01-22,2477,11298,11292,American Airlines,"Dallas/Fort Worth, TX","Denver, CO",641,1440,1543,13.0,1,22,1,-13,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4563,2019-01-15,2314,11298,13204,American Airlines,"Dallas/Fort Worth, TX","Orlando, FL",985,1303,1633,14.0,1,15,1,-16,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4564,2019-01-08,2226,11298,14747,American Airlines,"Dallas/Fort Worth, TX","Seattle, WA",1660,1904,2141,33.0,1,8,1,-16,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4565,2019-01-28,2223,11298,13930,American Airlines,"Dallas/Fort Worth, TX","Chicago, IL",801,1435,1703,17.0,0,28,1,49,1,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4566,2019-01-26,259,11298,12889,American Airlines,"Dallas/Fort Worth, TX","Las Vegas, NV",1055,926,1030,16.0,5,26,1,-25,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4567,2018-01-19,2563,11298,12266,American Airlines,"Dallas/Fort Worth, TX","Houston, TX",224,655,807,15.0,4,19,1,-11,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4568,2018-01-28,2099,11298,11057,American Airlines,"Dallas/Fort Worth, TX","Charlotte, NC",936,500,824,11.0,6,28,1,-4,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4569,2018-01-16,2360,11298,13204,American Airlines,"Dallas/Fort Worth, TX","Orlando, FL",985,1850,2228,22.0,1,16,1,-12,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4570,2018-01-24,335,11298,13930,American Airlines,"Dallas/Fort Worth, TX","Chicago, IL",802,1030,1250,11.0,2,24,1,-10,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4571,2019-01-22,2258,11298,11292,American Airlines,"Dallas/Fort Worth, TX","Denver, CO",641,1045,1156,28.0,1,22,1,15,1,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4572,2019-01-21,1771,11298,12889,American Airlines,"Dallas/Fort Worth, TX","Las Vegas, NV",1055,1950,2044,14.0,0,21,1,5,1,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4573,2018-01-12,2566,11298,14869,American Airlines,"Dallas/Fort Worth, TX","Salt Lake City, UT",989,1730,1920,17.0,4,12,1,-1,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4574,2019-01-02,751,11298,14747,American Airlines,"Dallas/Fort Worth, TX","Seattle, WA",1660,2220,52,16.0,2,2,1,-13,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4575,2018-01-28,2098,11298,12889,American Airlines,"Dallas/Fort Worth, TX","Las Vegas, NV",1055,1450,1549,18.0,6,28,1,8,1,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4576,2019-01-01,2826,11298,14100,American Airlines,"Dallas/Fort Worth, TX","Philadelphia, PA",1303,2050,55,17.0,1,1,1,-26,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4577,2019-01-07,2248,11298,14771,American Airlines,"Dallas/Fort Worth, TX","San Francisco, CA",1464,1105,1308,12.0,0,7,1,10,1,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4578,2018-01-13,467,11298,12266,American Airlines,"Dallas/Fort Worth, TX","Houston, TX",224,1240,1354,12.0,5,13,1,-14,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4579,2019-01-20,2406,11298,13487,American Airlines,"Dallas/Fort Worth, TX","Minneapolis, MN",852,1440,1702,12.0,6,20,1,2,1,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4580,2019-01-13,2817,11298,13930,American Airlines,"Dallas/Fort Worth, TX","Chicago, IL",801,1215,1433,13.0,6,13,1,-14,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4581,2018-01-23,1648,11298,10721,American Airlines,"Dallas/Fort Worth, TX","Boston, MA",1562,1825,2301,15.0,1,23,1,-21,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4582,2019-01-30,2708,11298,12953,American Airlines,"Dallas/Fort Worth, TX","New York, NY",1389,1838,2303,30.0,2,30,1,20,1,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4583,2019-01-23,2655,11298,11292,American Airlines,"Dallas/Fort Worth, TX","Denver, CO",641,1630,1735,19.0,2,23,1,-3,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4584,2019-01-04,1175,11298,14771,American Airlines,"Dallas/Fort Worth, TX","San Francisco, CA",1464,1656,1852,23.0,4,4,1,-12,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4585,2019-01-06,2685,11298,11292,American Airlines,"Dallas/Fort Worth, TX","Denver, CO",641,2230,2333,20.0,6,6,1,-12,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4586,2018-01-18,1579,11298,12953,American Airlines,"Dallas/Fort Worth, TX","New York, NY",1389,1740,2154,17.0,3,18,1,5,1,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4587,2019-01-30,671,11298,12889,American Airlines,"Dallas/Fort Worth, TX","Las Vegas, NV",1055,1240,1336,18.0,2,30,1,-9,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4588,2018-01-31,2607,11298,10721,American Airlines,"Dallas/Fort Worth, TX","Boston, MA",1562,700,1137,12.0,2,31,1,-21,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4589,2019-01-01,2203,11298,13487,American Airlines,"Dallas/Fort Worth, TX","Minneapolis, MN",852,1206,1432,10.0,1,1,1,13,1,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4590,2018-01-01,2042,11298,11057,American Airlines,"Dallas/Fort Worth, TX","Charlotte, NC",936,1215,1540,16.0,0,1,1,2,1,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
4591,2018-01-24,632,11298,11057,American Airlines,"Dallas/Fort Worth, TX","Charlotte, NC",936,1025,1351,10.0,2,24,1,-28,0,1192600.0,5565.644916540213,267005785.0,174171571.0,25401
